OrderID,OrderDate,CustomerID,ProductID,StoreID,SalesChannel,Quantity,UnitPrice,DiscountPercent
100997,4/30/2025,59,30,11,Store,1,2161,0.28
100998,2/12/2026,50,11,7,Store,3,6383,0.12
100999,2/27/2025,99,20,4,Store,5,2867,0.02
101000,11/10/2024,20,35,7,Store,1,3517,0.17
101001,11/30/2023,91,39,8,Online,1,4840,0.21
101002,10/21/2024,59,12,5,Online,5,4417,0.07
101003,8/20/2023,38,13,3,Store,5,5075,0.02
101004,5/8/2024,79,30,4,Store,4,1469,0.02
101005,4/22/2024,108,26,2,Online,5,5661,0.26
101006,3/14/2026,58,27,3,Online,4,1143,0.17
101007,1/4/2024,88,39,4,Online,2,3856,0.04
101008,5/4/2023,39,14,11,Store,3,1773,0.17
101009,3/30/2026,102,8,7,Store,4,2701,0.19
101010,10/5/2025,20,6,7,Online,2,1077,0.28
101011,10/4/2025,45,19,2,Store,4,4663,0.08
101012,9/9/2024,8,16,12,Online,5,6173,0.28
101013,3/26/2023,8,7,5,Store,4,6597,0.27
101014,4/4/2024,54,12,4,Online,3,5571,0.16
101015,7/5/2023,71,40,4,Store,3,5704,0.29
101016,8/20/2023,48,31,7,Store,4,870,0.11
101017,2/26/2023,113,32,4,Store,3,1549,0.11
101018,6/12/2023,107,27,9,Store,3,6702,0.14
101019,5/16/2024,92,15,3,Store,1,1849,0.18
101020,4/13/2026,26,40,7,Store,3,5357,0.04
101021,2/11/2026,3,28,3,Store,5,4778,0.25
101022,11/29/2023,32,38,3,Online,2,4311,0.2
101023,2/26/2026,105,22,7,Store,3,5352,0.09
101024,5/16/2024,84,35,1,Store,1,1881,0.06
101025,4/6/2025,31,3,7,Online,5,5451,0.11
101026,6/10/2023,18,12,4,Online,1,3668,0.2
101027,9/6/2024,13,4,4,Store,4,7032,0.23
101028,1/11/2023,12,25,3,Store,5,5896,0.18
101029,11/9/2024,101,20,1,Store,4,2815,0.07
101030,12/3/2024,57,32,2,Store,2,5533,0.18
101031,1/1/2025,13,10,11,Online,2,5494,0.04
101032,6/5/2025,83,39,2,Store,5,4647,0.26
101033,10/31/2025,52,39,12,Online,2,5041,0.06
101034,12/20/2023,93,39,12,Online,4,2473,0.06
101035,1/20/2026,15,37,8,Store,1,7028,0.21
101036,7/25/2023,66,17,8,Online,2,5668,0.24
101037,10/9/2023,47,15,9,Online,1,5663,0.15
101038,3/19/2026,108,35,2,Online,2,2044,0.24
101039,5/12/2025,81,31,5,Store,4,7082,0.03
101040,8/15/2025,119,38,5,Store,2,5553,0.21
101041,7/8/2025,91,18,3,Online,2,4586,0.15
101042,9/3/2025,16,39,7,Online,1,1707,0.29
101043,9/19/2023,107,18,4,Store,5,5064,0.1
101044,5/24/2023,25,8,6,Online,5,1289,0.2
101045,8/31/2024,44,6,12,Online,2,1748,0.18
101046,1/5/2026,49,9,1,Store,5,1315,0.22
101047,9/28/2025,113,9,7,Online,5,6558,0.27
101048,5/20/2025,19,24,8,Online,3,1683,0.02
101049,2/17/2023,54,36,5,Store,1,2978,0.27
101050,8/10/2025,82,12,6,Store,5,2397,0.24
101051,7/8/2023,4,5,9,Online,2,3291,0.17
101052,3/22/2025,33,21,4,Store,3,1698,0.1
101053,10/12/2024,67,24,4,Online,5,7286,0.08
101054,11/30/2023,54,38,2,Store,4,3000,0.17
101055,11/27/2024,99,30,2,Online,2,6825,0.29
101056,12/25/2025,115,26,7,Store,3,5542,0.01
101057,10/31/2025,46,36,7,Online,3,5504,0.07
101058,10/31/2025,7,28,8,Online,2,603,0.11
101059,8/4/2025,47,27,6,Store,3,6665,0.24
101060,11/20/2024,52,20,6,Store,2,5934,0.18
101061,10/8/2025,32,22,6,Store,1,4798,0.23
101062,5/22/2024,65,34,3,Store,3,3152,0.05
101063,2/6/2026,17,12,4,Store,4,4147,0.23
101064,9/26/2025,118,14,1,Store,1,6900,0.28
101065,4/16/2023,49,34,12,Online,5,7082,0.1
101066,8/2/2024,58,30,4,Online,1,3518,0.04
101067,12/30/2023,14,35,7,Store,1,4161,0.01
101068,3/15/2023,100,33,11,Store,4,7307,0.28
101069,11/5/2023,103,15,10,Store,2,2915,0.03
101070,5/19/2024,30,11,1,Store,1,5802,0.28
101071,3/3/2025,22,31,8,Store,5,7104,0.11
101072,4/7/2024,21,24,10,Online,2,5548,0.17
101073,11/21/2025,56,29,11,Online,4,5073,0.07
101074,4/3/2024,25,5,3,Online,4,7184,0.21
101075,9/2/2024,28,32,9,Store,1,7046,0.23
101076,8/27/2023,73,13,4,Store,4,3233,0.21
101077,5/17/2025,20,38,3,Online,1,7476,0.21
101078,9/22/2025,71,39,5,Store,2,2726,0.1
101079,2/23/2026,80,36,10,Store,3,7043,0.25
101080,2/25/2023,43,29,2,Online,4,2430,0.18
101081,11/19/2024,27,26,1,Store,3,4304,0.25
101082,9/15/2024,42,25,6,Online,5,5972,0.28
101083,9/5/2025,80,39,12,Store,4,2442,0.19
101084,11/3/2023,110,18,3,Store,5,4127,0.02
101085,10/12/2023,34,15,3,Online,3,994,0.05
101086,5/8/2023,23,8,2,Store,2,4586,0.3
101087,6/30/2025,106,9,9,Online,3,5789,0.12
101088,12/18/2023,51,5,6,Online,2,1688,0.24
101089,5/9/2025,85,22,7,Online,3,1258,0.08
101090,7/2/2025,53,28,6,Store,4,4900,0.05
101091,8/13/2025,68,8,2,Store,1,5659,0.24
101092,6/5/2024,22,25,2,Online,1,2612,0.18
101093,5/11/2023,107,32,12,Online,1,645,0.02
101094,5/12/2024,114,40,12,Online,1,3074,0.23
101095,10/12/2023,113,23,3,Online,5,1045,0.25
101096,12/30/2025,57,12,12,Store,4,5216,0.05
101097,4/17/2026,12,37,12,Store,2,1364,0.23
101098,7/25/2025,6,8,1,Online,1,7498,0.17
101099,8/27/2024,75,9,7,Store,2,3722,0.01
101100,9/12/2024,1,7,2,Online,3,3287,0.15
101101,2/3/2023,30,8,8,Store,5,5863,0.12
101102,4/18/2023,112,5,7,Online,4,6900,0.13
101103,12/27/2024,84,39,9,Store,3,2296,0.21
101104,3/7/2024,1,19,9,Store,3,4123,0.02
101105,10/3/2024,40,26,12,Store,4,5411,0.04
101106,3/21/2025,75,1,1,Store,1,4187,0.09
101107,1/4/2024,59,12,8,Store,3,4782,0.16
101108,10/22/2023,22,19,5,Online,4,1805,0.09
101109,10/14/2023,58,10,12,Store,2,5620,0.17
101110,4/14/2026,74,32,8,Online,4,1203,0.27
101111,2/15/2023,67,14,1,Store,2,1396,0.02
101112,11/13/2025,70,30,4,Online,3,1520,0.26
101113,8/18/2023,49,21,4,Store,4,5344,0.11
101114,5/2/2024,76,19,1,Online,3,3558,0.27
101115,11/10/2023,17,22,5,Store,3,5176,0.01
101116,10/10/2024,15,34,4,Store,3,5910,0.11
101117,12/22/2023,80,1,11,Online,3,1461,0.17
101118,9/17/2024,75,5,7,Store,4,5690,0.17
101119,1/16/2024,107,23,4,Store,1,3321,0.01
101120,12/15/2025,56,16,5,Store,4,745,0.01
101121,1/30/2024,44,38,7,Online,5,1518,0.06
101122,4/19/2026,110,32,9,Store,3,6573,0.18
101123,1/22/2023,30,38,6,Store,1,2519,0.25
101124,3/15/2024,80,18,6,Online,4,5575,0.07
101125,12/16/2025,118,6,10,Store,2,6458,0.25
101126,2/4/2025,21,13,10,Store,2,7315,0.25
101127,3/7/2026,24,21,6,Online,2,5306,0.27
101128,4/23/2025,53,33,12,Store,1,3185,0.11
101129,6/16/2023,38,38,8,Store,4,4954,0.03
101130,3/16/2023,50,34,7,Store,5,2101,0.25
101131,8/30/2024,7,40,11,Store,1,3895,0.02
101132,6/18/2024,114,11,11,Online,2,6375,0.19
101133,9/28/2025,77,15,9,Online,5,2534,0.18
101134,1/10/2026,17,1,2,Online,2,6084,0.22
101135,12/11/2023,38,38,8,Store,1,2657,0.27
101136,4/12/2024,40,7,12,Online,1,5363,0.23
101137,7/7/2024,115,38,11,Online,3,963,0.13
101138,2/3/2025,104,34,9,Store,5,6132,0.15
101139,10/28/2023,2,7,2,Online,2,2796,0.02
101140,4/1/2026,85,30,9,Online,2,5316,0.08
101141,11/30/2025,113,32,3,Online,4,3381,0.16
101142,2/29/2024,80,7,5,Online,5,3252,0.24
101143,7/7/2025,51,4,6,Online,2,1227,0.02
101144,3/4/2026,25,11,10,Online,3,7288,0.2
101145,3/19/2026,95,35,9,Store,2,2710,0.21
101146,2/28/2026,1,8,9,Online,4,2420,0.08
101147,11/13/2025,20,32,8,Online,5,6314,0.06
101148,9/22/2023,106,32,1,Online,5,6718,0.09
101149,9/10/2023,97,5,1,Store,4,1791,0.21
101150,6/25/2024,14,38,1,Online,2,4370,0.24
101151,6/4/2023,97,25,4,Online,3,2522,0.12
101152,7/10/2024,4,23,4,Online,4,1719,0.16
101153,7/3/2024,100,26,2,Store,1,2024,0.2
101154,9/6/2024,11,23,1,Online,5,2936,0.18
101155,2/16/2024,59,22,7,Online,2,6989,0.09
101156,2/15/2023,62,33,6,Online,4,7189,0.1
101157,8/17/2024,18,7,9,Online,3,6982,0.05
101158,1/4/2023,87,16,11,Store,2,6455,0.01
101159,4/12/2024,92,30,3,Store,3,5073,0.25
101160,1/8/2026,13,9,2,Store,5,5657,0.06
101161,5/4/2023,41,28,9,Online,5,7278,0.18
101162,12/24/2025,66,20,5,Online,4,638,0.17
101163,1/24/2026,112,33,2,Store,3,2682,0.05
101164,11/24/2023,60,11,4,Online,3,3429,0.08
101165,1/16/2026,45,15,10,Store,3,2342,0.15
101166,4/13/2026,89,15,9,Store,5,1112,0.01
101167,12/31/2024,6,33,4,Online,2,2243,0.19
101168,1/15/2025,36,12,5,Online,4,5173,0.01
101169,5/11/2025,46,4,7,Online,1,7219,0.12
101170,1/28/2024,56,14,8,Online,5,1182,0.16
101171,11/27/2023,46,6,1,Store,4,7018,0.12
101172,7/28/2024,10,3,5,Online,1,3164,
101173,2/17/2026,106,29,9,Online,4,924,0.26
101174,12/5/2025,4,37,9,Online,3,2410,0.19
101175,11/8/2025,34,2,2,Store,4,6620,0.3
101176,11/5/2023,100,1,2,Store,1,4346,0.26
101177,4/11/2026,76,8,2,Store,1,6118,0.25
101178,3/17/2024,24,7,2,Store,4,2310,0.14
101179,4/7/2023,107,17,1,Online,5,1384,0.21
101180,10/7/2023,69,16,10,Store,1,6166,0.17
101181,11/10/2025,115,32,12,Online,5,5375,0.27
101182,10/9/2023,56,19,9,Online,3,942,0.3
101183,7/15/2023,44,37,6,Online,5,970,0.29
101184,3/22/2025,115,33,2,Online,2,3379,0.24
101185,9/14/2025,68,25,11,Store,3,4208,0.25
101186,7/28/2024,113,3,8,Online,5,6611,0.08
101187,12/3/2023,19,37,9,Store,2,2550,0.01
101188,12/16/2024,59,36,2,Online,2,3209,0.22
101189,2/1/2023,68,28,12,Store,2,7222,0.11
101190,3/17/2025,21,2,11,Online,1,4148,0.27
101191,10/24/2025,106,19,3,Online,1,7030,0.23
101192,9/13/2025,24,11,10,Store,5,6647,0.06
101193,9/9/2023,102,3,3,Online,2,2643,0.27
101194,4/26/2025,82,9,3,Online,3,7358,0.3
101195,2/22/2023,8,3,12,Store,4,5971,0.22
101196,2/21/2026,111,39,6,Online,1,3929,0.07
101197,11/14/2025,17,4,3,Store,3,5473,0.22
101198,10/24/2025,57,8,1,Online,1,4797,0.19
101199,4/24/2025,29,4,10,Online,1,3041,0.2
101200,12/30/2025,95,32,11,Online,1,7225,0.3
101201,10/30/2025,8,35,2,Store,1,2654,0.01
101202,2/7/2026,107,6,10,Store,3,1693,0.13
101203,9/27/2023,104,37,6,Online,2,6596,0.27
101204,6/6/2025,18,36,10,Store,5,7485,
101205,7/23/2025,77,29,12,Store,3,5253,0.26
101206,2/2/2024,80,14,7,Online,2,7131,0.07
101207,12/28/2025,69,31,6,Online,2,4293,0.09
101208,10/27/2023,43,16,2,Online,2,4312,0.25
101209,2/6/2026,102,13,7,Store,1,2611,0.16
101210,7/15/2025,112,34,12,Online,2,1003,0.14
101211,4/10/2024,63,29,6,Store,3,2761,0.23
101212,5/21/2023,11,19,10,Store,2,6447,0.07
101213,6/18/2023,66,32,12,Store,1,6387,0.12
101214,1/19/2024,41,30,7,Online,4,1003,0.09
101215,6/8/2023,61,6,1,Store,1,913,0.02
101216,7/24/2024,68,17,8,Online,1,6440,0.13
101217,2/12/2026,77,13,9,Online,3,1289,0.24
101218,6/18/2025,87,40,10,Online,3,3067,0.2
101219,11/26/2025,80,6,12,Store,2,7230,0.24
101220,9/5/2023,50,36,11,Store,4,4546,0.24
101221,10/22/2024,105,35,10,Online,1,4755,0.14
101222,9/6/2024,21,39,6,Store,1,3133,0.22
101223,6/15/2023,79,6,6,Online,5,2424,0.19
101224,11/21/2025,21,20,8,Store,5,2072,0.2
101225,12/17/2023,62,11,11,Store,4,2983,0.08
101226,6/27/2025,41,31,10,Online,4,4026,0.1
101227,6/19/2025,50,11,5,Store,3,1388,0.22
101228,4/2/2023,118,32,4,Store,4,845,0.23
101229,5/31/2024,101,11,11,Store,3,4718,0.18
101230,10/4/2023,7,36,10,Store,2,6660,0.1
101231,9/7/2023,82,25,9,Online,1,6406,0.22
101232,3/4/2024,91,26,6,Online,2,6078,0.03
101233,1/5/2023,63,19,7,Online,3,5920,0.09
101234,10/20/2025,11,9,9,Store,4,4651,0.15
101235,1/31/2026,68,17,7,Store,5,6207,0.07
101236,2/18/2025,62,31,11,Online,5,4183,0.27
101237,3/22/2025,119,23,9,Online,5,3759,0.01
101238,9/22/2023,60,23,9,Store,2,5324,0.22
101239,5/3/2023,12,28,4,Online,1,2978,0.27
101240,10/14/2023,81,19,8,Online,3,4849,0.11
101241,10/22/2023,84,23,3,Store,2,2044,0.13
101242,12/22/2024,46,2,1,Store,4,3075,0.22
101243,3/24/2023,120,7,9,Store,4,6017,0.07
101244,10/30/2025,97,17,6,Store,3,4961,0.14
101245,12/20/2023,36,27,2,Store,3,2372,0.26
101246,10/25/2023,82,2,2,Store,2,771,0.02
101247,1/15/2023,70,35,6,Online,4,4740,0.14
101248,3/31/2025,44,16,5,Online,1,6009,0.03
101249,10/14/2025,39,33,2,Store,2,5356,0.19
101250,3/23/2024,62,24,7,Store,2,4987,0.18
101251,1/3/2026,68,4,10,Store,2,6526,0.16
101252,1/29/2023,28,12,5,Online,4,3845,0.19
101253,5/25/2024,79,18,4,Online,3,2550,0.14
101254,7/17/2023,57,1,10,Online,4,3913,0.03
101255,1/17/2024,5,28,10,Online,4,1958,0.22
101256,6/14/2023,52,29,11,Store,3,2281,0.23
101257,12/31/2023,35,7,12,Online,4,2567,0.24
101258,5/10/2025,44,36,5,Store,2,3180,0.05
101259,4/8/2023,75,39,5,Store,1,3180,0.15
101260,1/24/2026,85,32,1,Store,1,2899,0.24
101261,2/11/2026,14,18,8,Online,3,7476,0.17
101262,6/18/2025,51,36,11,Store,4,2792,0.13
101263,9/3/2023,12,3,5,Store,5,3149,0.25
101264,1/3/2024,117,11,9,Store,1,4338,0.21
101265,11/11/2025,86,36,12,Online,4,4100,0.14
101266,7/26/2025,2,13,12,Online,4,5126,
101267,8/27/2024,78,4,10,Online,3,3812,0.27
101268,8/2/2024,60,29,11,Online,1,4070,0.02
101269,4/14/2024,84,11,9,Store,5,2936,0.27
101270,3/4/2026,43,31,8,Store,2,1492,0.14
101271,12/21/2025,15,13,12,Online,2,716,0.12
101272,8/18/2024,97,8,1,Online,2,3373,0.02
101273,5/11/2023,58,16,8,Online,3,3405,0.21
101274,2/26/2026,110,23,6,Store,4,7330,0.22
101275,4/2/2023,58,16,7,Online,1,7474,0.28
101276,4/12/2024,27,17,11,Store,2,752,0.08
101277,6/2/2024,26,5,8,Online,1,1118,0.07
101278,2/15/2025,23,25,5,Store,4,6678,0.11
101279,11/18/2023,10,17,8,Store,1,695,0.1
101280,7/5/2025,33,28,8,Online,5,5537,0.18
101281,8/4/2023,56,31,5,Online,4,622,0.02
101282,4/8/2024,13,13,3,Online,5,2438,0.01
101283,1/30/2023,97,8,10,Store,5,6332,0.17
101284,4/15/2025,75,16,6,Store,3,4848,0.05
101285,7/12/2024,64,13,11,Online,5,3213,0.15
101286,11/16/2024,68,18,1,Store,3,899,0.24
101287,6/26/2023,30,31,1,Store,3,3228,0.16
101288,6/7/2023,14,27,4,Online,4,4927,0.28
101289,6/24/2023,42,35,5,Store,2,2744,0.07
101290,1/18/2024,90,15,9,Store,2,1848,0.21
101291,4/8/2026,58,25,3,Online,1,6470,0.06
101292,7/4/2023,88,4,8,Store,5,3211,0.04
101293,1/14/2026,36,18,6,Store,5,5438,0.13
101294,3/1/2023,55,17,3,Store,2,727,0.1
101295,9/25/2025,40,25,3,Online,5,4802,0.14
101296,2/24/2023,105,14,3,Online,4,4817,0.24
101297,1/4/2026,117,31,7,Store,5,6316,0.22
101298,6/6/2024,67,3,8,Online,5,6422,0.12
101299,11/2/2024,92,1,9,Store,3,4457,0.08
101300,9/18/2023,116,3,12,Store,1,4530,0.1
101301,3/19/2023,95,1,7,Store,5,2650,0.05
101302,5/16/2024,53,11,5,Store,3,5630,0.25
101303,4/13/2026,28,21,4,Online,5,5984,0.2
101304,8/26/2023,81,2,2,Store,4,630,0.08
101305,10/9/2023,101,30,2,Online,3,5717,0.24
101306,11/12/2023,32,23,1,Online,4,5328,0.14
101307,2/22/2024,38,21,8,Online,5,3539,0.21
101308,4/29/2025,51,13,7,Online,5,4939,0.03
101309,2/10/2023,38,3,12,Store,4,4661,0.07
101310,12/30/2023,40,9,5,Online,5,944,0.1
101311,5/10/2023,110,37,11,Store,1,1879,0.06
101312,3/3/2023,53,39,11,Online,5,7218,0.14
101313,4/8/2025,45,27,10,Store,4,4870,0.1
101314,12/25/2025,116,33,7,Store,4,1160,0.21
101315,2/22/2026,78,1,5,Online,1,5076,0.22
101316,10/12/2023,108,5,12,Store,5,7390,0.26
101317,11/20/2023,12,29,8,Store,1,2265,0.01
101318,9/22/2025,8,8,8,Store,1,1411,0.04
101319,7/8/2025,17,28,7,Store,1,4781,0.29
101320,7/7/2024,117,18,4,Store,1,5536,0.29
101321,2/14/2023,71,12,11,Store,1,3120,0.01
101322,2/18/2023,30,30,4,Online,1,7185,0.3
101323,4/12/2023,13,30,6,Store,1,5024,0.19
101324,3/8/2024,9,18,11,Online,3,7437,0.07
101325,1/3/2024,7,32,9,Online,2,2406,0.15
101326,3/7/2023,51,13,3,Store,3,4941,0.22
101327,10/9/2024,8,11,8,Store,5,6949,0.19
101328,2/26/2025,37,2,12,Online,2,5686,0.12
101329,7/2/2023,78,40,5,Store,3,2334,0.27
101330,11/28/2024,6,3,11,Store,2,2060,0.2
101331,10/30/2025,95,16,1,Store,4,7373,
101332,4/12/2024,60,39,11,Online,4,4101,0.01
101333,6/23/2025,2,28,10,Store,2,4034,0.06
101334,4/9/2024,117,6,2,Store,4,6923,0.2
101335,11/5/2023,67,13,7,Online,5,5408,0.2
101336,3/13/2024,95,35,4,Online,3,800,0.1
101337,2/22/2023,33,31,2,Store,3,6293,0.2
101338,6/24/2025,64,29,12,Online,5,3869,0.02
101339,10/16/2024,120,20,10,Store,3,1683,0.08
101340,10/2/2023,39,2,12,Store,4,6908,0.04
101341,7/9/2023,70,25,11,Online,2,4157,0.19
101342,6/27/2023,62,31,10,Store,3,4637,0.16
101343,2/26/2024,87,25,3,Store,3,6554,0.18
101344,4/16/2024,86,27,6,Online,5,1535,0.01
101345,11/22/2025,15,18,10,Store,3,722,0.14
101346,4/25/2024,94,19,6,Online,2,6578,0.24
101347,1/8/2023,75,1,3,Online,5,2023,0.17
101348,2/13/2023,28,7,6,Store,5,6709,0.22
101349,11/19/2025,24,5,3,Online,2,6279,0.09
101350,10/1/2024,115,25,9,Online,5,4638,0.24
101351,8/9/2024,113,4,10,Online,5,3467,0.15
101352,1/24/2025,117,32,10,Store,1,1807,0.12
101353,1/25/2025,118,16,3,Store,4,2532,0.19
101354,8/10/2025,5,7,10,Store,5,1165,0.08
101355,7/5/2024,63,7,4,Store,2,3585,0.07
101356,9/12/2023,58,5,6,Store,3,4393,0.04
101357,1/20/2023,64,7,2,Store,1,4876,0.19
101358,3/9/2026,47,6,7,Store,5,6277,0.08
101359,7/30/2024,49,31,3,Store,1,1113,0.18
101360,9/24/2025,3,29,12,Online,5,2900,0.08
101361,4/23/2024,35,20,6,Store,1,7065,0.25
101362,4/4/2024,9,40,1,Store,1,6332,0.03
101363,11/22/2025,31,5,5,Online,4,5038,0.06
101364,8/18/2024,62,20,2,Online,2,2081,0.28
101365,9/1/2024,106,5,10,Online,3,1582,0.21
101366,7/27/2024,119,22,1,Store,2,1696,0.27
101367,6/2/2024,111,30,12,Online,4,1717,0.03
101368,1/18/2024,89,6,3,Store,5,4859,0.02
101369,7/31/2023,17,30,8,Online,1,4606,0.03
101370,6/27/2023,19,34,1,Online,4,2239,0.25
101371,6/4/2023,62,39,7,Store,2,4297,0.29
101372,8/14/2024,40,3,8,Online,1,3141,0.09
101373,6/6/2024,111,27,6,Store,4,3765,0.16
101374,1/21/2024,112,5,6,Online,2,6402,0.23
101375,12/6/2025,3,36,10,Online,4,3765,0.01
101376,5/5/2024,115,39,9,Store,4,7497,0.06
101377,12/23/2024,76,15,4,Online,3,4006,0.08
101378,7/17/2024,4,5,10,Store,5,5735,0.2
101379,8/12/2025,9,10,7,Store,4,5410,0.22
101380,4/7/2026,47,32,9,Store,5,7238,0.13
101381,2/9/2023,27,13,7,Store,1,6632,0.2
101382,4/28/2023,52,22,1,Store,2,5182,0.2
101383,9/7/2023,65,18,2,Store,4,5687,0.03
101384,11/10/2025,116,35,11,Online,4,6637,0.17
101385,11/22/2025,119,18,1,Store,4,4714,0.23
101386,12/20/2023,120,33,2,Online,4,5978,0.04
101387,8/9/2023,24,21,5,Store,1,3666,0.26
101388,9/22/2025,42,36,4,Store,1,4106,0.2
101389,10/8/2024,77,20,1,Online,1,6210,0.07
101390,12/24/2025,57,28,8,Store,1,3949,0.19
101391,1/24/2025,11,24,3,Store,5,2452,0.2
101392,2/17/2025,103,22,3,Store,5,6536,0.09
101393,10/6/2024,98,17,12,Online,5,5718,0.22
101394,11/2/2025,104,17,9,Online,5,2483,0.23
101395,1/29/2026,75,33,4,Online,1,5829,0.29
101396,9/26/2025,16,12,9,Store,1,6635,0.23
101397,5/13/2023,91,40,6,Online,4,5348,0.16
101398,12/20/2023,66,22,7,Store,5,6866,0.15
101399,1/11/2026,80,22,1,Online,3,5195,0.07
101400,12/31/2023,81,17,1,Store,5,6615,0.2
101401,1/23/2023,62,37,11,Online,2,2105,0.05
101402,10/1/2024,95,39,7,Store,1,5834,0.1
101403,9/13/2024,61,16,4,Online,5,2086,0.05
101404,9/25/2025,117,37,6,Online,2,6408,0.18
101405,6/9/2023,112,15,2,Store,3,6367,0.04
101406,12/24/2025,14,22,5,Online,1,6020,0.25
101407,3/28/2023,109,29,8,Online,2,2774,0.25
101408,9/16/2025,58,16,2,Store,2,2480,0.26
101409,11/12/2024,119,1,1,Store,2,5745,0.25
101410,9/22/2024,59,35,11,Online,4,4314,0.09
101411,3/8/2026,118,40,10,Online,5,2831,0.27
101412,3/23/2026,117,10,6,Store,5,3241,0.22
101413,6/25/2025,99,36,12,Store,5,1099,0.22
101414,7/29/2023,99,4,11,Online,1,2651,0.2
101415,7/24/2023,98,12,11,Store,4,4594,0.06
101416,3/11/2026,104,5,4,Store,2,971,0.12
101417,6/23/2023,107,35,5,Online,1,2808,0.11
101418,1/5/2023,95,33,11,Store,5,5525,0.09
101419,2/16/2025,115,4,9,Store,4,3868,0.29
101420,4/4/2026,28,36,6,Store,4,4678,0.12
101421,2/20/2025,35,33,12,Store,2,5978,0.22
101422,10/16/2023,73,19,9,Online,5,3768,0.09
101423,3/22/2026,114,35,12,Store,3,4025,0.2
101424,5/3/2025,70,40,8,Store,2,2653,0.12
101425,7/30/2025,118,1,3,Store,2,2333,0.21
101426,8/21/2023,17,7,5,Store,1,4279,0.03
101427,10/19/2025,3,40,5,Online,2,5992,0.12
101428,6/18/2025,75,33,3,Store,3,3619,0.08
101429,12/4/2023,101,19,1,Store,2,647,0.04
101430,8/28/2024,116,12,3,Online,1,7249,0.19
101431,9/24/2023,17,14,8,Store,4,3634,0.12
101432,5/20/2025,97,6,2,Online,1,6581,0.19
101433,2/16/2023,19,14,7,Store,2,5355,0.27
101434,12/17/2025,2,31,2,Online,4,7088,0.23
101435,5/18/2024,36,33,11,Store,5,2475,0.05
101436,5/7/2025,80,14,1,Online,4,1185,0.23
101437,5/19/2024,83,17,9,Store,5,1543,0.27
101438,1/12/2024,78,18,4,Store,5,1853,0.25
101439,3/15/2026,81,25,8,Store,4,4025,0.26
101440,9/30/2023,96,22,10,Store,3,3908,0.28
101441,4/24/2025,27,4,5,Online,4,4857,0.03
101442,4/26/2024,41,1,1,Online,4,5494,0.22
101443,1/14/2023,105,35,12,Online,1,5247,0.06
101444,9/9/2025,54,36,11,Online,1,2474,0.19
101445,5/27/2025,51,7,5,Store,4,2740,0.26
101446,12/25/2025,16,32,8,Store,2,3692,0.02
101447,10/16/2025,75,3,4,Store,2,6249,0.22
101448,6/10/2025,47,25,10,Online,5,2159,0.14
101449,5/30/2024,10,18,11,Store,2,1486,0.08
101450,2/1/2024,94,27,12,Online,4,5067,0.29
101451,1/15/2023,42,6,11,Online,2,6370,0.09
101452,5/21/2024,82,7,10,Store,3,5379,0.08
101453,4/18/2024,75,2,8,Store,5,4707,0.23
101454,6/9/2024,89,30,2,Store,3,7029,0.12
101455,5/9/2023,110,10,9,Online,4,4826,0.23
101456,12/15/2023,1,30,12,Store,5,6204,0.14
101457,1/25/2025,28,20,2,Online,5,7391,0.11
101458,1/15/2026,53,37,8,Online,3,6609,0.01
101459,2/5/2026,103,20,1,Online,1,6139,0.13
101460,1/14/2026,74,16,1,Online,2,1552,0.04
101461,1/11/2023,111,36,12,Store,4,7429,0.23
101462,1/28/2023,83,38,3,Store,4,2086,0.27
101463,11/18/2023,36,8,1,Store,3,1385,0.22
101464,4/24/2023,109,17,8,Store,4,1482,0.02
101465,4/3/2025,49,22,10,Store,2,4140,0.15
101466,6/14/2023,47,29,5,Store,4,1245,0.14
101467,10/15/2023,51,34,6,Store,2,4945,0.04
101468,3/4/2025,57,27,12,Online,4,5643,0.21
101469,12/13/2024,68,40,5,Store,1,6189,0.28
101470,5/20/2023,25,14,9,Store,4,2407,0.09
101471,4/25/2023,84,40,12,Online,5,4987,0.17
101472,3/6/2023,5,8,6,Store,2,3008,0.01
101473,2/11/2023,71,31,6,Online,1,5529,0.02
101474,1/20/2024,73,39,3,Store,3,5869,0.01
101475,7/22/2023,36,16,10,Online,3,5236,0.28
101476,8/4/2025,18,34,6,Online,1,3003,0.13
101477,3/23/2025,54,36,11,Online,5,6292,0.1
101478,4/19/2023,89,38,9,Store,1,6504,0.08
101479,1/27/2024,37,30,4,Store,3,4150,0.05
101480,8/11/2023,92,1,2,Online,4,659,0.04
101481,3/27/2026,14,3,4,Store,4,4146,0.16
101482,9/27/2024,86,4,8,Online,4,6136,0.05
101483,11/30/2023,40,40,4,Online,3,3403,0.14
101484,1/4/2023,85,25,3,Online,5,3029,0.01
101485,9/22/2024,100,32,9,Online,4,3291,0.28
101486,6/28/2024,106,18,7,Store,4,3073,0.23
101487,3/4/2024,43,22,2,Online,4,5520,0.17
101488,8/16/2024,67,20,11,Store,4,6995,0.19
101489,3/23/2026,118,7,5,Store,2,2751,0.29
101490,2/9/2025,53,30,7,Online,4,6292,0.15
101491,5/24/2025,8,15,2,Online,3,654,0.22
101492,8/5/2025,94,14,4,Store,3,5500,0.27
101493,6/12/2024,90,11,11,Online,5,6350,0.03
101494,1/24/2023,43,28,2,Store,1,5270,0.14
101495,11/14/2023,27,16,5,Store,3,1329,0.28
